State_Name,PC NAME,CANDIDATES_NAME,SEX,AGE,CATEGORY,PARTY_NAME,PARTY_SYMBOL,GENERAL,POSTAL ,Total_Electors
Gujarat,Porbandar,AGHERA DHIRAJLAL BHURABHAI,M,51,GEN,IND,Balloon,1666,5,1539223
Gujarat,Porbandar,UNADAKAT PRAKASH VALLABHADAS,M,48,GEN,IND,Ceiling Fan,1616,2,1539223
Gujarat,Porbandar,KHUNTI BHARATBHAI MALDEBHAI,M,40,GEN,IND,BELT,2199,6,1539223
Gujarat,Porbandar,KHOKHANI LALITABEN MANSUKHBHAI,F,48,GEN,IND,Auto- Rickshaw,1540,29,1539223
Gujarat,Porbandar,JOSHI HARISH LILADHAR,M,36,GEN,IND,Battery Torch,987,37,1539223
Gujarat,Porbandar,TUKADIA G.R.,M,60,GEN,IND,Basket containing Fruits,1696,8,1539223
Gujarat,Porbandar,PATEL BUTANI RAJESHBHAI MAGANBHAI,M,41,GEN,IND,Kite,2864,4,1539223
Gujarat,Porbandar,RATHOD CHANDULAL MOHANLAL,M,45,GEN,IND,Kettle,2996,13,1539223
Gujarat,Porbandar,VAKIL VINZUDA RANJITBHAI NARANBHAI,M,55,SC,IND,Bat,4466,9,1539223
Gujarat,Porbandar,None of the Above,,,,NOTA,NOTA,16304,139,1539223
Gujarat,Jamnagar,AHIR VIKRAMBHAI ARJANBHAI MADAM,M,56,GEN,INC,Hand,307836,1287,1470952
Gujarat,Jamnagar,POONAMBEN HEMATBHAI MAADAM,F,39,GEN,BJP,Lotus,482451,1961,1470952
Gujarat,Jamnagar,SAMA YUSUF,M,46,GEN,BSP,Elephant,8197,37,1470952
Gujarat,Jamnagar,KASAMBHAI,M,57,GEN,RKEP,Gas Cylinder,1248,6,1470952
Gujarat,Jamnagar,JHALA RAJENDRASINH,M,62,GEN,AAAP,Broom,4767,144,1470952
Gujarat,Jamnagar,SAIYAD ABUBAKAR IBRAHIM,M,42,GEN,SP,Bicycle,934,6,1470952
Gujarat,Jamnagar,CHANDRAVIJAYSINH TAKHUBHA RANA,M,61,GEN,IND,Candles,861,15,1470952
Gujarat,Jamnagar,DALIT ASHOK NATHABHAI CHAVDA,M,30,SC,IND,Hat,733,11,1470952
Gujarat,Jamnagar,DALIT JITESH BABUBHAI RATHORE,M,29,SC,IND,Almirah,702,4,1470952
Gujarat,Jamnagar,DHANJIBHAI LALJIBHAI RANEVADIA,M,60,GEN,IND,Diesel Pump,770,7,1470952
Gujarat,Jamnagar,DHARAVIYA VALLABHBHAI,M,45,GEN,IND,HOCKEY & BALL,1032,11,1470952
Gujarat,Jamnagar,NARIYA PRAVINBHAI VALLABHBHAI,M,47,GEN,IND,Kettle,1807,4,1470952
Gujarat,Jamnagar,PADHIYAR LALJIBHAI KARABHAI,M,73,SC,IND,Harmonium,1177,11,1470952
Gujarat,Jamnagar,PANDYA CHIRAGBHAI HARIOMBHAI,M,40,GEN,IND,Whistle,1535,6,1470952
Gujarat,Jamnagar,BATHWAR NANJIBHAI,M,51,SC,IND,Auto- Rickshaw,3664,3,1470952
Gujarat,Jamnagar,MAMAD HAJI BOLIM,M,40,GEN,IND,Kite,8594,2,1470952
Gujarat,Jamnagar,MEMAN RAFIK ABUBAKAR POPATPUTRA,M,59,GEN,IND,Coconut,5808,3,1470952
Gujarat,Jamnagar,VAGHER ALI ISHAK PALANI,M,32,GEN,IND,Pot,3943,3,1470952
Gujarat,Jamnagar,VAGHER JAVIDBHAI OSMANBHAI NOLE,M,27,GEN,IND,Cup & Saucer,1245,2,1470952
Gujarat,Jamnagar,VANIYA GANGAJIBHAI,M,49,SC,IND,Bat,783,12,1470952
Gujarat,Jamnagar,SACHADA HABIB ISHABHAI,M,57,GEN,IND,Pressure Cooker,816,3,1470952
Gujarat,Jamnagar,SUTHAR HANSABEN HARSUKHBHAI GORECHA,F,55,GEN,IND,CUTTING PLIERS,588,4,1470952
Gujarat,Jamnagar,SUMARA AMANDBHAI NOORMAMADBHAI SUMARA,M,64,GEN,IND,Balloon,759,1,1470952
Gujarat,Jamnagar,SODHA SALIMBHAI NURMAMADBHAI,M,50,GEN,IND,Ceiling Fan,885,0,1470952
Gujarat,Jamnagar,SANDHI MAMADBHAI HAJIBHAI SAFIA,M,53,GEN,IND,Battery Torch,1377,0,1470952
Gujarat,Jamnagar,None of the Above,,,,NOTA,NOTA,6543,45,1470952
Gujarat,Junagadh,CHUDASAMA RAJESHBHAI NARANBHAI,M,31,GEN,BJP,Lotus,511017,2162,1485543
Gujarat,Junagadh,PUNJABHAI BHIMABHAI VANSH,M,51,GEN,INC,Hand,375897,1450,1485543
Gujarat,Junagadh,ATUL GOVINDBHAI SHEKHADA,M,45,GEN,AAAP,Broom,16567,107,1485543
Gujarat,Junagadh,KADRI IBRAHIM SAIYED HUSEN,M,58,GEN,SP,Bicycle,2387,22,1485543
Gujarat,Junagadh,SOLANKI HARIBHAI BOGHABHAI,M,45,GEN,BMUP,Cot,2538,27,1485543
Gujarat,Junagadh,GADHIYA SOYEB HUSHENBHAI,M,26,GEN,IND,Kite,1871,20,1485543
Gujarat,Junagadh,SAIYED ALTAF HUSAIN ABDULLAH MIYAN,M,50,GEN,IND,Coconut,2702,15,1485543
Gujarat,Junagadh,HARILAL RANCHHODBHAI CHAUHAN,M,67,GEN,IND,Candles,7558,16,1485543
Gujarat,Junagadh,None of the Above,,,,NOTA,NOTA,16944,78,1485543
Gujarat,Amreli,KACHHADIYA NARANBHAI BHIKHABHAI,M,58,GEN,BJP,Lotus,435132,1583,1486286
Gujarat,Amreli,THUMMAR VIRJIBHAI KESHAVBHAI (VIRJIBHAI THUMMAR),M,54,GEN,INC,Hand,279138,1345,1486286
Gujarat,Amreli,DAFADA RAMJIBHAI NANJIBHAI,M,56,SC,BSP,Elephant,7774,48,1486286
Gujarat,Amreli,CHAVADA MANUBHAI PARSHOTTMBHAI,M,52,GEN,JD(U),Arrow,13706,97,1486286
Gujarat,Amreli,RATHOD JIVANBHAI R.,M,30,SC,RPI(A),Sewing Machine,1789,20,1486286
Gujarat,Amreli,SANGANI VIJAYBHAI DINESHBHAI,M,33,GEN,YuS,Candles,1931,7,1486286
Gujarat,Amreli,SUKHADIYA NATHALAL VALLABHBHAI,M,39,GEN,AAAP,Broom,15441,79,1486286
Gujarat,Amreli,USMANBHAI P. MAGHARA,M,61,GEN,IND,Telephone,2210,6,1486286
Gujarat,Amreli,JADAV MUSTAKBHAI,M,50,GEN,IND,Gas Cylinder,1539,14,1486286
Gujarat,Amreli,DHIMECHA NARESHBHAI NANJIBHAI,M,42,GEN,IND,Coconut,2053,9,1486286
Gujarat,Amreli,NATHABHAI DAYABHAI TOTA,M,34,GEN,IND,Ceiling Fan,4023,9,1486286
Gujarat,Amreli,MEHULBHAI HIMATBHAI SUKHADIA,M,34,GEN,IND,Television,3433,6,1486286
Gujarat,Amreli,RAMANI SURESHBHAI DHIRUBHAI,M,38,GEN,IND,Shuttle,10108,6,1486286
Gujarat,Amreli,VALODARA VRAJLAL JIVABHAI,M,73,SC,IND,Auto- Rickshaw,8163,4,1486286
Gujarat,Amreli,None of the Above,,,,NOTA,NOTA,19065,78,1486286
Gujarat,Bhavnagar,GITA CHETAN PAUNDA (ADVOCATE GITABA JADEJA),F,39,GEN,BSP,Elephant,9298,47,1594531
Gujarat,Bhavnagar,DR. BHARATIBEN DHIRUBHAI SHIYAL,F,50,GEN,BJP,Lotus,547080,2449,1594531
Gujarat,Bhavnagar,RATHOD PRAVINBHAI JINABHAI,M,43,GEN,INC,Hand,252901,1140,1594531
Gujarat,Bhavnagar,DR. KANUBHAI V. KALSARIA,M,60,GEN,AAAP,Broom,49117,423,1594531
Gujarat,Bhavnagar,KAGADA RAMESHBHAI PUNABHAI,M,36,GEN,IND,Telephone,3531,11,1594531
Gujarat,Bhavnagar,KHADRANI ASIMBHAI PIRBHAI,M,39,GEN,IND,Batsman,1358,1,1594531
Gujarat,Bhavnagar,GOHIL PRAVINSINH DHIRUBHA,M,52,GEN,IND,Cauliflower,2187,89,1594531
Gujarat,Bhavnagar,GOHEL BHARATBHAI BHIMABHAI,M,44,SC,IND,Auto- Rickshaw,1732,2,1594531
Gujarat,Bhavnagar,JAGADISHBHAI AMARABHAI VEGAD,M,34,GEN,IND,Bat,1521,4,1594531
Gujarat,Bhavnagar,BHAVES GHANSHYAMBHAI RAJYAGURU,M,42,GEN,IND,HOCKEY & BALL,5835,77,1594531
Gujarat,Bhavnagar,MEHTA YASHVANTRAY ODHAVJIBHAI,M,77,GEN,IND,Camera,1844,8,1594531
Gujarat,Bhavnagar,MARU MANHAR VALAJIBHAI,M,34,SC,IND,Candles,2247,10,1594531
Gujarat,Bhavnagar,RASIDKHAN HASANKHAN PATHAN,M,47,GEN,IND,Balloon,2691,16,1594531
Gujarat,Bhavnagar,RATHOD PRAVINSINH CHANDRASINH,M,27,GEN,IND,Grapes,5518,12,1594531
Gujarat,Bhavnagar,VAGHELA NARENDRABHAI SHAVJIBHAI,M,35,GEN,IND,Almirah,9101,12,1594531
Gujarat,Bhavnagar,VEGAD NATHABHAI (VEGADBHAI PRAGNACHAKSHU CANDIDATE),M,43,GEN,IND,Ceiling Fan,7547,3,1594531
Gujarat,Bhavnagar,None of the Above,,,,NOTA,NOTA,9484,106,1594531
Gujarat,Anand,DILIP PATEL,M,59,GEN,BJP,Lotus,489507,1322,1496859
Gujarat,Anand,PURSOTTAMBHAI ALIAS KANUBHAI MATHURBHAI CHAUHAN,M,61,SC,BSP,Elephant,6459,21,1496859
Gujarat,Anand,SOLANKI BHARATBHAI MADHAVSINH,M,60,GEN,INC,Hand,425251,2152,1496859
Gujarat,Anand,GIRISHBHAI DAS (ADVOCATE),M,56,GEN,BMUP,Cot,3993,10,1496859
Gujarat,Anand,PADHIYAR VIKRAMSINH (VAKIL),M,39,GEN,RSPS,Cup & Saucer,873,3,1496859
Gujarat,Anand,MAHIDA MAHENDRASINH SAHEBSINH,M,42,GEN,SP,Bicycle,1786,4,1496859
Gujarat,Anand,RAVJIBHAI S PARMAR,M,66,GEN,AAAP,Broom,2407,35,1496859
Gujarat,Anand,HITENDRASINH MOHANSINH PARMAR,M,58,GEN,BNJD,Kite,1255,5,1496859
Gujarat,Anand,PATEL JAYESHBHAI ARVINDBHAI,M,49,GEN,IND,Shuttle,1445,14,1496859
Gujarat,Anand,PATEL DILIPBHAI MANILAL,M,40,ST,IND,Carrot,1378,88,1496859
Gujarat,Anand,PATEL NAINESHKUMAR UMEDBHAI,M,33,GEN,IND,Coconut,1050,13,1496859
Gujarat,Anand,PARMAR AMARSINH DAHYABHAI,M,33,GEN,IND,Battery Torch,1262,3,1496859
Gujarat,Anand,RABARI HITESHKUMAR LALJIBHAI,M,43,GEN,IND,Table Lamp,2969,6,1496859
Gujarat,Anand,VAHORA FIROJBHAI WALIMAHAMADBHAI (KASORWALA),M,42,GEN,IND,Auto- Rickshaw,6688,1,1496859
Gujarat,Anand,VAGHELA BHARAT P,M,33,SC,IND,Ceiling Fan,4006,16,1496859
Gujarat,Anand,None of the Above,,,,NOTA,NOTA,16850,22,1496859
Gujarat,Kheda,CHAUHAN DEVUSINH JESINGBHAI (CHAUHAN DEVUSINH),M,49,GEN,BJP,Lotus,565826,2409,1599476
Gujarat,Kheda,DINSHA PATEL,M,77,GEN,INC,Hand,333325,2009,1599476
Gujarat,Kheda,PANDAV BHAILALBHAI KALUBHAI,M,30,SC,BSP,Elephant,5757,34,1599476
Gujarat,Kheda,ABDUL RAZAKKHAN PATHAN,M,46,GEN,ADPT,Gas Cylinder,1019,5,1599476
Gujarat,Kheda,BADHIWALA LABHUBHAI JIVRAJBHAI,M,63,GEN,AAAP,Broom,3717,25,1599476
Gujarat,Kheda,RANVEER PRANAYRAJ GOVINDBHAI,M,32,SC,BMUP,Cot,936,8,1599476
Gujarat,Kheda,KHRISTI ADWARD KHUSHALBHAI,M,47,GEN,IND,Candles,935,3,1599476
Gujarat,Kheda,CHAUHAN DEVUSING MOTISHING,M,37,GEN,IND,Cauliflower,1844,16,1599476
Gujarat,Kheda,PATHAN AMANULLAKHA SITABKHA,M,50,GEN,IND,Bat,801,2,1599476
Gujarat,Kheda,PARIKH VIRAL HASMUKHBHAI,M,39,GEN,IND,Batsman,836,10,1599476
Gujarat,Kheda,MALEK YAKUBMIYA NABIMIYA,M,65,GEN,IND,CARPET,952,3,1599476
Gujarat,Kheda,MALEK SADIK HUSHEN MAHAMMD HUSHEN,M,34,GEN,IND,Hat,1441,3,1599476
Gujarat,Kheda,MALEK SABIRHUSEN ISMAELBHAI,M,45,GEN,IND,Kite,2720,0,1599476
Gujarat,Kheda,RATANSINH UDESINH CHAUHAN,M,65,GEN,IND,Television,3493,2,1599476
Gujarat,Kheda,ROSHAN PRIYAVADAN SHAH,M,39,GEN,IND,CALCULATOR,7442,0,1599476
Gujarat,Kheda,None of the Above,,,,NOTA,NOTA,20279,54,1599476
Gujarat,Panchmahal,GIRI RAMCHANDRA VAIJNATH,M,53,GEN,BSP,Elephant,15899,57,1576667
Gujarat,Panchmahal,CHAUHAN PRABHATSINH PRATAPSINH,M,72,GEN,BJP,Lotus,504707,3567,1576667
Gujarat,Panchmahal,RAMSINH PARMAR,M,70,GEN,INC,Hand,335020,2658,1576667
Gujarat,Panchmahal,PIYUSHKUMAR DILIPBHAI PARMAR,M,32,SC,AAAP,Broom,6870,65,1576667
Gujarat,Panchmahal,SHAIKH KALIM ABDULLATIF,M,47,GEN,SP,Bicycle,1985,8,1576667
Gujarat,Panchmahal,SHAIKH MAJITMIYA JIVAMIYA,M,65,GEN,JD(U),Arrow,1334,3,1576667
Gujarat,Panchmahal,GORA SHOEB MOHMADHANIF,M,27,GEN,IND,Almirah,1497,0,1576667
Gujarat,Panchmahal,S. N. CHAVADA (CHAVADA VAKIL),M,43,GEN,IND,Cup & Saucer,2388,13,1576667
Gujarat,Panchmahal,CHAVADA HARISHCHANDRASINH PRABHATSINH,M,35,GEN,IND,Kettle,3733,18,1576667
Gujarat,Panchmahal,PATEL PANKAJBHAI RAVJIBHAI,M,41,GEN,IND,Kite,5401,25,1576667
Gujarat,Panchmahal,MANSURI MUKHATYAR MOHAMMAD (PANTER M. LALA),M,54,GEN,IND,Basket containing Fruits,10856,1,1576667
Gujarat,Panchmahal,VANKAR MANILAL BHANABHAI,M,42,SC,IND,Ceiling Fan,11357,18,1576667
Gujarat,Panchmahal,None of the Above,,,,NOTA,NOTA,25943,38,1576667
Gujarat,Dahod,KATARA SINGAJIBHAI JALJIBHAI,M,67,ST,CPM,"Hammer, Sickle and Star",28908,50,1411765
Gujarat,Dahod,JASVANTSINH SUMANBHAI BHABHOR,M,47,ST,BJP,Lotus,508838,2273,1411765
Gujarat,Dahod,TAVIYAD DR. PRABHABEN KISHORSINH,F,59,ST,INC,Hand,278170,2587,1411765
Gujarat,Dahod,BAMANIYA JYOTISHKUMAR BAPUBHAI,M,40,ST,BSP,Elephant,11221,12,1411765
Gujarat,Dahod,BHABHOR MAVJIBHAI TITUBHAI,M,63,ST,SP,Bicycle,4157,10,1411765
Gujarat,Dahod,K.C.MUNIA ADVOCATE,M,66,ST,AAAP,Broom,4805,44,1411765
Gujarat,Dahod,MEDA JAGDISHBHAI MANILAL,M,34,ST,BNJD,Kite,5058,20,1411765
Gujarat,Dahod,RAMSINGBHAI NANJIBHAI KALARA,M,42,ST,JD(U),Arrow,3822,19,1411765
Gujarat,Dahod,KUMARI INDUBEN NATHUBHAI SANGADA,F,43,ST,IND,Cot,6827,11,1411765
Gujarat,Dahod,BHURA NAVALABHAI MANABHAI,M,43,ST,IND,Table,11237,7,1411765
Gujarat,Dahod,None of the Above,,,,NOTA,NOTA,32268,37,1411765
Gujarat,Vadodara,NARENDRA MODI,M,63,GEN,BJP,Lotus,841592,3872,1638321
Gujarat,Vadodara,MISTRI MADHUSUDAN DEVRAM,M,69,GEN,INC,Hand,273589,1747,1638321
Gujarat,Vadodara,ROHIT MADHUSUDAN MOHANBHAI,M,48,SC,BSP,Elephant,5685,97,1638321
Gujarat,Vadodara,JADAV AMBALAL KANABHAI,M,48,SC,JD(U),Arrow,1375,7,1638321
Gujarat,Vadodara,TAPAN DASGUPTA,M,49,GEN,SUCI,Kite,2244,5,1638321
Gujarat,Vadodara,PATHAN MAHEMUDKHAN RAZAKKHAN,M,28,GEN,ADPT,Gas Cylinder,1103,6,1638321
Gujarat,Vadodara,PATHAN SAHEBKHAN ASIFKHAN,M,37,GEN,SP,Bicycle,2098,3,1638321
Gujarat,Vadodara,SUNIL DIGAMBAR KULKARNI,M,42,GEN,AAAP,Broom,9997,104,1638321
Gujarat,Vadodara,None of the Above,,,,NOTA,NOTA,17973,80,1638321
Gujarat,Chhota Udaipur,NARANBHAI JEMALABHAI RATHVA,M,60,ST,INC,Hand,425511,2676,1536305
Gujarat,Chhota Udaipur,RAMSINH RATHWA,M,62,ST,BJP,Lotus,604843,3073,1536305
Gujarat,Chhota Udaipur,PROF. ARJUNBHAI VERSINGBHAI RATHVA,M,40,ST,AAAP,Broom,22961,155,1536305
Gujarat,Chhota Udaipur,VASAVA PRAFULBHAI DEVJIBHAI,M,30,ST,JD(U),Arrow,12460,48,1536305
Gujarat,Chhota Udaipur,None of the Above,,,,NOTA,NOTA,28767,48,1536305
Gujarat,Bharuch,PATEL JAYESHBHAI AMBALALBHAI (JAYESH KAKA),M,57,GEN,INC,Hand,394318,1311,1417548
Gujarat,Bharuch,VASAVA MANSUKHBHAI DHANJIBHAI,M,56,ST,BJP,Lotus,546740,2162,1417548
Gujarat,Bharuch,SUKHRAMSINGH,M,74,ST,BSP,Elephant,7236,39,1417548
Gujarat,Bharuch,ANILKUMAR CHHITUBHAI BHAGAT,M,49,ST,JD(U),Arrow,49146,143,1417548
Gujarat,Bharuch,JAYENDRASINH RANA,M,45,GEN,AAAP,Broom,4751,67,1417548
Gujarat,Bharuch,SAYYED ASIF ZAFAR ALI,M,29,GEN,ADPT,Gas Cylinder,1079,4,1417548
Gujarat,Bharuch,SAIYAD MOHSIN BAPU NANUMIYAWALA,M,53,GEN,BMUP,Cot,1402,4,1417548
Gujarat,Bharuch,ANANDKUMAR SARVARSINH VASAVA,M,32,ST,IND,Cup & Saucer,1840,15,1417548
Gujarat,Bharuch,NITIN ISHWARLAL VAKIL (ADVOCATE),M,43,SC,IND,Kite,2631,30,1417548
Gujarat,Bharuch,BHURA SHABBIRBHAI VALIBHAI,M,56,GEN,IND,Auto- Rickshaw,2670,24,1417548
Gujarat,Bharuch,RAFIKBHAI SULEMAN SAPA,M,51,GEN,IND,Television,2627,17,1417548
Gujarat,Bharuch,VIRSANGBHAI PARBATBHAI GOHIL,M,49,GEN,IND,Pot,3338,15,1417548
Gujarat,Bharuch,SHAILESHKUMAR MAGANBHAI PARMAR,M,32,SC,IND,Coconut,5115,10,1417548
Gujarat,Bharuch,SINDHI MAYYUDEEN UMARBHAI,M,54,GEN,IND,HOCKEY & BALL,9856,6,1417548
Gujarat,Bharuch,None of the Above,,,,NOTA,NOTA,23570,45,1417548
Gujarat,Bardoli,GAMIT MOVALIYABHAI NOPARIYABHAI,M,72,ST,BSP,Elephant,11586,39,1614106
Gujarat,Bardoli,CHAUDHARI TUSHARBHAI AMARSINHBHAI,M,48,ST,INC,Hand,496293,2592,1614106
Gujarat,Bardoli,CHAUDHARI REVABEN SHANKARBHAI,F,55,ST,CPI,Ears of Corn And Sickle,13249,21,1614106
Gujarat,Bardoli,VASAVA PARBHUBHAI NAGARBHAI,M,44,ST,BJP,Lotus,621188,1581,1614106
Gujarat,Bardoli,CHAUDHARI CHANDUBHAI MACHALABHAI,M,60,ST,AAAP,Broom,10777,65,1614106
Gujarat,Bardoli,CHAUDHARI RENIYABHAI SHANKARBHAI,M,58,ST,HND,Bat,2181,3,1614106
Gujarat,Bardoli,JAGATSINH LALJIBHAI VASAVA,M,61,ST,JD(U),Arrow,7256,65,1614106
Gujarat,Bardoli,BHAILALBHAI CHHANABHAI RATHOD,M,41,ST,ADSP,Auto- Rickshaw,5317,17,1614106
Gujarat,Bardoli,GAMIT SURENDRABHAI SIMABHAI,M,42,ST,IND,Cup & Saucer,5328,23,1614106
Gujarat,Bardoli,RATHOD RAMESHBHAI BHIKHABHAI,M,49,ST,IND,Kite,8602,5,1614106
Gujarat,Bardoli,None of the Above,,,,NOTA,NOTA,19935,56,1614106
Gujarat,Surat,OMPRAKASH SHRIVASTAV,M,48,GEN,BSP,Elephant,6336,10,1484068
Gujarat,Surat,DARSHANA VIKRAM JARDOSH,F,53,GEN,BJP,Lotus,717429,983,1484068
Gujarat,Surat,DESAI NAISHADHBHAI BHUPATBHAI,M,57,GEN,INC,Hand,184904,318,1484068
Gujarat,Surat,KIRITBHAI HARJIBHAI VASANI,M,43,GEN,YuS,Candles,2639,1,1484068
Gujarat,Surat,MOHANBHAI B. PATEL,M,61,GEN,AAAP,Broom,18824,53,1484068
Gujarat,Surat,VASAVA KISHORBHAI CHHOTUBHAI,M,40,ST,JD(U),Arrow,1177,10,1484068
Gujarat,Surat,MAVJIBHAI LAXMANBHAI SANDIS,M,73,SC,IND,Kite,1604,3,1484068
Gujarat,Surat,MUKESHBHAI LAVJIBHAI AMBALIYA,M,36,GEN,IND,Television,2694,1,1484068
Gujarat,Surat,None of the Above,,,,NOTA,NOTA,10900,36,1484068
Gujarat,Navsari,CHAUHAN KESHAVBHAI MALABHAI (MASTER),M,59,SC,BSP,Elephant,11218,22,1764622
Gujarat,Navsari,C. R. PATIL,M,59,GEN,BJP,Lotus,818367,2464,1764622
Gujarat,Navsari,MAKSUD MIRZA,M,40,GEN,INC,Hand,261848,867,1764622
Gujarat,Navsari,ASLAM MISTRY,M,57,GEN,BBC,Auto- Rickshaw,3805,48,1764622
Gujarat,Navsari,PATEL BHUPENDRAKUMAR DHIRUBHAI,M,34,ST,JD(U),Arrow,1258,6,1764622
Gujarat,Navsari,PYARELAL BHARTI,M,47,SC,HND,Battery Torch,830,4,1764622
Gujarat,Navsari,MEHUL PATEL,M,48,GEN,AAAP,Broom,14163,136,1764622
Gujarat,Navsari,WARDE RAJUBHAI BHIMRAO,M,32,SC,BMUP,Cot,2133,23,1764622
Gujarat,Navsari,SONAL KELLOGG,F,51,GEN,VoP,Candles,1087,2,1764622
